abbreviation,subsystem,is_reversible,is_exchange,is_transport,lower_bound,upper_bound,bound_range,n_genes,n_metabolites,n_reactants,n_products,growth_wt,growth_knockout,growth_ratio,essential
KMR_0925,KM pathways,0,1,0,0.0,1000.0,1000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_1287,KM pathways,0,0,0,0.0,1000.0,1000.0,5,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0863,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0864,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0908,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0812,KM pathways,0,1,0,0.0,1000.0,1000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0813,KM pathways,0,1,0,0.0,1000.0,1000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_1184,KM pathways,0,0,0,0.0,1000.0,1000.0,4,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0853,KM pathways,0,0,0,0.0,1000.0,1000.0,5,2,1,1,245.49258486604325,245.49258486604336,1.0000000000000004,0
KMR_0854,KM pathways,0,0,0,0.0,1000.0,1000.0,3,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0855,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0856,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1054,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1055,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1056,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1113,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1114,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1115,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0753,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0195,KM pathways,0,0,0,0.0,1000.0,1000.0,3,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1020,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0100,KM pathways,0,1,0,0.0,1000.0,1000.0,2,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0101,KM pathways,0,1,0,0.0,1000.0,1000.0,3,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_1008,KM pathways,0,0,0,0.0,1000.0,1000.0,3,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1009,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1180,KM pathways,0,0,0,0.0,1000.0,1000.0,3,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1181,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1182,KM pathways,0,0,0,0.0,1000.0,1000.0,3,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0694,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0150,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0151,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0993,KM pathways,0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0994,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0987,KM pathways,0,1,0,0.0,1000.0,1000.0,4,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0988,KM pathways,0,1,0,0.0,1000.0,1000.0,24,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0989,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0990,KM pathways,0,1,0,0.0,1000.0,1000.0,2,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0069,KM pathways,0,0,0,0.0,1000.0,1000.0,19,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0070,KM pathways,0,0,0,0.0,1000.0,1000.0,6,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0071,KM pathways,0,0,0,0.0,1000.0,1000.0,7,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0950,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0951,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0934,KM pathways,0,0,0,0.0,1000.0,1000.0,3,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0178,KM pathways,0,0,0,0.0,1000.0,1000.0,1,7,3,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0179,KM pathways,0,0,0,0.0,1000.0,1000.0,1,7,3,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0185,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,7,3,4,245.49258486604325,245.49258486604336,1.0000000000000004,0
KMR_0186,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,7,3,4,245.49258486604325,245.49258486604342,1.0000000000000007,0
KMR_0187,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,7,3,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0183,KM pathways,0,0,0,0.0,1000.0,1000.0,1,7,3,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0184,KM pathways,0,0,0,0.0,1000.0,1000.0,1,7,3,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0218,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0219,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0022,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
KMR_0023,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0795,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,229.11707850301354,0.9332953116609806,1
KMR_0159,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0160,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0699,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0700,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0704,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0705,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1261,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0165,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0149,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1330,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1331,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0120,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1242,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0871,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0872,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0862,KM pathways,1,0,0,-1000.0,1000.0,2000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1214,KM pathways,0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1329,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0866,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0867,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0868,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,237.30483168452835,0.9666476558304901,1
KMR_0139,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0140,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1060,KM pathways,0,0,0,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1061,KM pathways,0,0,0,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1298,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0793,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0794,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0237,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0873,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0193,KM pathways,0,0,0,0.0,1000.0,1000.0,31,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0194,KM pathways,0,0,0,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0161,KM pathways,0,0,0,0.0,1000.0,1000.0,2,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0130,KM pathways,0,1,0,0.0,1000.0,1000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0207,KM pathways,0,1,0,0.0,1000.0,1000.0,2,1,0,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0874,KM pathways,0,0,0,0.0,1000.0,1000.0,4,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0105,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,0,1,245.49258486604325,245.49258486604336,1.0000000000000004,0
KMR_1251,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1252,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0747,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0748,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1203,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,0,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1204,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,0,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0104,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0737,KM pathways,0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1243,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0750,KM pathways,0,0,0,0.0,1000.0,1000.0,4,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0749,KM pathways,0,0,0,0.0,1000.0,1000.0,4,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0751,KM pathways,0,0,0,0.0,1000.0,1000.0,4,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0892,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0893,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0896,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604342,1.0000000000000007,0
KMR_0897,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0898,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0717,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0701,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.49258486604313,0.9999999999999996,0
KMR_1299,KM pathways,0,0,0,0.0,1000.0,1000.0,7,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1300,KM pathways,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1301,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1302,KM pathways,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0801,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0802,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0803,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,0,0,0,245.49258486604325,245.49258486604325,1.0,0
KMR_1095,KM pathways,0,0,0,0.0,1000.0,1000.0,1,7,3,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0935,KM pathways,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0936,KM pathways,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0180,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,3,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0182,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,4,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0204,KM pathways,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604347,1.0000000000000009,0
KMR_0189,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,5,2,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
KMR_0190,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0191,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,5,2,3,245.49258486604325,245.4925848660432,0.9999999999999998,0
KMR_1322,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1323,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1324,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0124,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0125,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1225,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1226,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0131,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0173,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0174,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0175,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1267,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1268,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0002,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0003,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0004,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0199,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0200,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1265,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1266,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0719,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0720,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0721,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1118,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1119,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1120,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0081,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
KMR_1215,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.4925848660433,1.0000000000000002,0
KMR_1230,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1231,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1232,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1305,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,0,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1306,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,0,1,245.49258486604325,245.4925848660434,1.0000000000000007,0
KMR_1307,KM pathways,0,1,0,0.0,1000.0,1000.0,1,1,0,1,245.49258486604325,245.49258486604336,1.0000000000000004,0
KMR_0108,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0109,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0110,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1309,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0222,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0223,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0224,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1250,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0144,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1308,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604347,1.0000000000000009,0
KMR_0141,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0142,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0112,KM pathways,0,0,0,0.0,1000.0,1000.0,1,8,5,3,245.49258486604325,245.49258486604325,1.0,0
KMR_1303,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,1,4,245.49258486604325,245.49258486604325,1.0,0
KMR_1304,KM pathways,0,0,0,0.0,1000.0,1000.0,2,5,1,4,245.49258486604325,245.49258486604325,1.0,0
KMR_0017,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0018,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,1,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0738,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0739,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0740,KM pathways,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0019,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1208,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_1219,KM pathways,0,0,0,0.0,1000.0,1000.0,1,4,3,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1220,KM pathways,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1244,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1245,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1253,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_1254,KM pathways,0,0,0,0.0,1000.0,1000.0,1,2,1,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0772,KM pathways,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0810,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0857,KM pathways,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0244,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,1,1,0,245.49258486604325,245.49258486604342,1.0000000000000007,0
KMR_0245,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,1,1,0,245.49258486604325,245.49258486604325,1.0,0
KMR_0246,KM pathways,1,0,0,-1000.0,1000.0,2000.0,2,3,1,2,245.49258486604325,229.11707850301343,0.9332953116609801,1
KMR_0247,KM pathways,1,0,0,-1000.0,1000.0,2000.0,3,3,1,2,245.49258486604325,229.11707850301352,0.9332953116609805,1
KMR_0248,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
KMR_0249,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0250,KM pathways,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604333,1.0000000000000004,0
KMR_0251,KM pathways,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
KMR_0252,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,5,3,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
KMR_0253,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,5,3,2,245.49258486604325,245.49258486604333,1.0000000000000004,0
KMR_0254,KM pathways,1,0,0,-1000.0,1000.0,2000.0,4,5,3,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
KMR_0255,KM pathways,1,0,0,-1000.0,1000.0,2000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0256,KM pathways,1,0,0,-1000.0,1000.0,2000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0257,KM pathways,1,0,0,-1000.0,1000.0,2000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0258,KM pathways,1,0,0,-1000.0,1000.0,2000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0259,KM pathways,1,0,0,-1000.0,1000.0,2000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0261,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0262,KM pathways,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.48052526233303,0.9999508758942076,0
KMR_0263,KM pathways,1,1,0,-1000.0,1000.0,2000.0,1,2,0,2,245.49258486604325,245.49258486604325,1.0,0
KMR_0264,KM pathways,0,0,0,0.0,1000.0,1000.0,7,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0265,KM pathways,0,0,0,0.0,1000.0,1000.0,5,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0266,KM pathways,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0267,KM pathways,0,0,0,0.0,1000.0,1000.0,3,3,2,1,245.49258486604325,245.49258486604325,1.0,0
KMR_0268,KM pathways,1,0,0,-1000.0,1000.0,2000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
KMR_0269,KM pathways,1,0,0,-1000.0,1000.0,2000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
